@relation 'ToWeka_sectionSegmentation'
@attribute m1 numeric
@attribute m5 numeric
@attribute m6 numeric
@attribute m7 numeric
@attribute m8 numeric
@attribute m9 numeric
@attribute m10 numeric
@attribute m13 numeric
@attribute v1 numeric
@attribute v2 numeric
@attribute v4 numeric
@attribute v12 numeric
@attribute v13 numeric
@attribute vCent numeric
@attribute vFlat numeric
@attribute class  {tani,	non_tani,	}
@data
-881.503967,27.259026,7.683771,-18.302084,-12.181432,8.102675,6.763126,4.647277,7007.739258,1066.068726,372.550995,56.640652,49.861153,0.001171,0.000579,tani
-865.273193,26.213326,8.927082,-16.073343,-11.904798,0.585773,5.859746,4.354866,8031.049316,1212.615479,474.404480,92.064209,58.258114,0.001315,0.000696,tani
-891.076904,23.941805,12.195505,-14.336145,-9.977509,6.285196,7.051898,4.898536,6201.575195,818.074036,385.852539,42.126522,54.907909,0.000896,0.000218,tani
-870.342285,25.055044,12.691970,-18.216400,-10.216517,2.859052,1.105220,3.681753,8551.622070,1306.661987,342.048218,82.602074,50.240181,0.001412,0.000240,tani
-995.346741,0.802459,-2.634356,-14.813080,-10.578705,-5.020031,-9.142452,3.623465,2003.807739,198.320129,97.195496,40.976028,29.882385,0.000281,0.000211,tani
-965.284912,21.536827,7.115283,-5.456686,0.382183,4.502036,1.105011,5.525120,5478.497070,538.406860,465.311554,38.374901,25.526087,0.000576,0.000601,tani
-992.448975,3.633273,-5.921011,-7.903325,-3.075540,-2.706420,-5.969561,0.503841,4152.716797,451.990936,308.589386,113.426056,38.977348,0.000944,0.000687,tani
-998.217163,4.723215,3.626968,-14.336307,-15.584935,-4.046512,-2.595775,2.026385,2304.863525,366.371094,310.849701,50.573566,57.877403,0.000448,0.000632,tani
-965.645935,14.879728,15.755203,-1.901964,-5.512011,3.052754,3.392183,4.427960,5747.493164,769.639709,181.634155,71.687836,42.967880,0.000936,0.000816,tani
-974.494080,21.046684,13.645626,-2.532096,-0.364547,10.610700,6.733801,4.938239,3694.267578,501.162872,273.830933,57.711685,30.498632,0.000599,0.000818,tani
-977.022400,4.814864,7.175431,0.678339,-0.859121,4.493179,5.835938,5.823384,3517.827393,383.723267,268.434174,51.917500,28.389746,0.000561,0.000391,tani
-944.954468,12.516742,14.962234,1.641485,-0.017531,5.939092,1.762318,0.921727,6230.704590,518.681274,261.700684,91.568596,65.119942,0.000926,0.001057,tani
-984.649170,-3.684570,2.711315,-6.834381,-6.206967,-0.164160,-2.533044,-1.650448,4874.215820,386.249359,121.255585,63.455364,47.004715,0.000792,0.000617,tani
-905.078430,10.106665,11.119520,-1.996019,0.687190,6.495229,1.677943,2.891705,7573.188965,693.396057,218.241882,111.499519,30.089994,0.001196,0.001421,tani
-976.845703,10.610887,12.574746,3.835103,2.307611,3.426366,-0.539608,5.246991,4806.640625,621.445251,144.609818,31.743048,24.628569,0.000886,0.000724,tani
-960.951782,15.652713,15.649269,2.126375,-3.515483,4.053195,5.507059,5.139866,4062.713379,691.072571,194.445618,38.803844,42.853859,0.000914,0.000963,tani
-951.488342,9.851532,10.040591,-5.261521,-8.415402,-0.057170,-3.855015,2.645862,4901.818359,569.118652,137.931610,45.236732,37.198666,0.000995,0.000824,tani
-921.317322,7.438732,6.774665,-3.907838,-4.991980,2.772810,2.877458,0.267487,7807.695801,1014.700806,189.877609,76.829834,44.292274,0.001335,0.002372,tani
-886.822266,10.593573,14.780446,3.152019,1.934526,8.907236,3.485840,2.093138,7397.845215,944.898132,232.667999,44.348354,45.437912,0.001543,0.001379,tani
-952.777893,15.922439,11.365604,-5.475600,-2.401207,7.295503,2.885780,4.277112,6283.395020,536.539978,260.220825,24.765472,25.108324,0.000973,0.001807,tani
-933.724792,16.629824,12.543227,-3.348089,-4.948054,5.826356,6.001179,5.847389,6084.311035,643.789795,246.517319,57.711887,39.353771,0.000761,0.001079,tani
-913.879395,17.210993,17.855007,0.385972,-1.515272,7.815308,3.195702,3.499054,7391.539062,796.323975,230.354721,63.944702,45.862808,0.001206,0.000849,tani
-927.195435,20.209970,22.669308,2.934074,-5.116081,4.991468,8.118454,6.306621,6143.603027,607.942200,280.643402,78.861015,45.427574,0.000769,0.000917,tani
-924.804810,17.230145,14.272316,2.418611,0.818711,5.780127,2.282075,4.165293,6070.188965,797.108582,382.666229,64.033691,39.556606,0.001053,0.000712,tani
-925.281250,11.166282,16.422560,4.065747,-1.313384,2.647053,2.757782,5.182110,6690.240723,676.249084,315.400482,46.261429,32.026360,0.001030,0.000818,tani
-928.965088,16.614229,15.210260,3.671199,1.267602,7.174284,6.209512,9.023839,6387.962402,757.472107,199.312958,77.359573,28.642878,0.001256,0.001233,tani
-910.742615,5.140990,13.483824,4.254139,-2.342622,0.704845,1.460066,0.795549,6758.657715,842.238403,341.771759,41.912884,41.712326,0.001156,0.000768,tani
-897.725708,6.234577,9.592832,1.236711,-2.819454,0.072980,0.048427,2.803870,7494.749023,866.857239,223.400253,41.553101,45.301537,0.001155,0.000717,tani
-911.490234,9.241453,11.698962,1.416680,-1.552795,5.170784,-0.310209,4.028743,7756.446777,771.887756,249.121063,55.750183,20.448469,0.001227,0.000696,tani
-930.264160,9.435697,17.339296,2.748135,-1.282323,2.584284,2.027441,5.881722,5738.780273,624.592834,223.104370,37.566441,32.211029,0.000966,0.000565,tani
-923.834351,16.605606,15.471567,0.724161,0.039141,7.923717,3.190523,4.774606,6077.180664,732.198914,224.611038,65.636345,26.277630,0.001040,0.000563,tani
-922.354370,13.316665,15.790392,3.809771,-1.384705,2.237388,1.619673,2.625202,6798.177246,940.743347,379.879150,39.948185,31.064512,0.001487,0.000957,tani
-912.098572,14.933566,15.165741,-1.626584,-4.227900,4.186552,1.497805,2.854617,7115.396484,829.072266,263.483582,64.781052,33.382702,0.000969,0.000544,tani
-908.911743,9.026379,12.130292,-0.599876,-0.095355,7.516770,1.518941,4.059799,6769.683594,832.122498,355.016968,38.679989,32.710430,0.001230,0.000692,tani
-950.921753,14.541757,16.940357,3.933635,-3.266040,4.911904,9.146927,5.748160,4066.500488,567.120361,185.674225,61.417545,28.870993,0.000862,0.000676,tani
-931.158875,14.841988,15.758846,2.920874,-1.712573,6.866036,4.259878,5.617558,5173.663574,555.640503,237.091507,53.154346,42.197273,0.000890,0.000423,tani
-919.822815,18.468956,16.174181,5.382226,1.048388,9.603504,9.782357,5.180511,5278.096191,962.723877,171.826126,37.878326,41.801788,0.001233,0.000914,tani
-902.572998,13.571241,17.295019,2.315962,-1.266468,6.833507,3.454679,4.463933,6245.479980,907.393127,280.735962,47.815395,27.507963,0.001483,0.000707,tani
-908.762512,11.054646,15.698896,6.172953,1.443387,6.668693,7.922958,8.086767,5704.613770,1133.129395,452.453186,54.776608,33.150467,0.001350,0.000982,tani
-898.874390,7.508482,10.703217,1.530602,-0.974588,3.098575,3.546257,0.723240,6320.819824,585.103333,271.384552,34.602928,44.420437,0.001100,0.000510,tani
-909.685181,13.264608,14.759629,3.331684,0.816859,7.718380,5.966301,6.021821,6510.708008,576.890442,278.754242,32.147999,49.520836,0.000789,0.000477,tani
-904.885742,10.711987,15.176802,3.556465,-0.134625,6.954995,5.202619,4.811100,6432.565430,881.571655,289.951202,54.080132,28.428780,0.001197,0.000542,tani
-911.505920,13.522348,15.472930,2.480788,-0.684264,6.818148,7.599025,5.098224,6499.063477,691.430542,287.605499,46.462917,42.607609,0.000934,0.000520,tani
-875.049377,11.449983,22.130623,5.539264,1.268598,5.534510,5.084324,4.047040,6744.204590,1367.234863,198.273956,28.744844,33.005432,0.001696,0.000735,tani
-997.675232,6.042300,0.924135,-9.669683,-13.954671,-9.151409,-6.332432,3.825855,1131.743652,142.404343,108.469269,81.514412,44.283134,0.000193,0.000293,tani
-934.662415,22.646841,11.576733,-12.354789,-9.576877,7.709463,6.420626,2.894854,5242.941895,862.598083,472.231293,37.151768,50.237614,0.001262,0.000687,tani
-934.564575,20.736164,7.670084,-18.551474,-15.132755,0.711020,2.056574,2.168759,5442.313965,1121.797974,524.643311,78.670624,69.633980,0.001511,0.000578,tani
-911.075317,29.840332,10.663433,-20.031187,-12.813158,5.709205,6.692522,2.871839,6258.561035,1210.426147,449.298584,87.026016,77.077751,0.001382,0.000472,tani
-920.235535,18.063244,1.829290,-15.713457,-9.256482,2.296571,5.390890,4.078145,9230.828125,1076.663208,397.342590,56.213463,43.382584,0.001736,0.001250,tani
-915.992065,27.662367,12.446590,-16.053947,-10.027180,4.083568,7.928507,0.288149,7385.857422,1238.134644,354.807800,72.717033,38.842178,0.001419,0.000655,tani
-912.532166,19.765165,9.270634,-10.987954,-2.443580,4.070327,2.910090,2.656413,9905.584961,1388.274170,338.451447,42.148411,68.104698,0.001636,0.000601,tani
-920.584290,31.359056,9.074926,-13.997552,-8.561284,5.806160,9.453538,2.214434,7754.674316,938.924194,319.619202,44.111851,64.537361,0.001185,0.000601,tani
-905.887207,24.077103,10.421884,-12.989778,-6.139134,8.120252,6.047336,0.923289,8960.681641,1049.753418,400.286621,58.530708,42.081230,0.001326,0.001756,tani
-903.863953,27.962992,10.242164,-12.666171,-6.909289,3.257712,10.778458,0.657656,9122.130859,1285.375366,356.907715,33.181377,37.369797,0.001505,0.000491,tani
-947.523010,11.842894,-0.688150,-16.756699,-12.451215,-4.051637,-3.087758,4.302238,7701.853516,690.459229,233.975723,52.211067,51.132057,0.001082,0.000519,tani
-924.684814,5.533192,-6.106920,-11.320719,-7.583577,-5.585730,-0.031670,3.978207,9083.051758,949.016663,366.748779,50.557072,31.508051,0.001251,0.002639,tani
-957.145081,2.308378,-7.738098,-15.704482,-12.227503,-10.274506,-4.587815,0.767317,7577.558105,384.331024,159.074356,39.099922,36.073101,0.000789,0.000684,tani
-931.798828,8.698072,-0.589024,-12.053265,-8.362456,-5.097400,-0.476996,3.412824,7755.636719,1094.590210,332.414673,62.485340,76.342018,0.001409,0.001095,tani
-935.202271,7.975048,-6.513651,-18.940359,-12.955270,-9.529868,-1.912937,-0.987567,9051.148438,838.831909,309.014587,42.669044,44.947258,0.001318,0.001509,tani
-896.449768,23.984011,6.849657,-12.358964,-3.336403,3.918385,3.810417,2.241020,8699.127930,1338.225342,338.503326,76.555466,65.806198,0.001463,0.000450,tani
-907.408325,12.393312,0.032316,-15.869769,-9.630362,0.426845,5.217079,2.758919,9099.320312,1278.780273,387.672638,74.055511,63.079414,0.001784,0.002144,tani
-920.795837,18.780733,4.406851,-13.255376,-12.136468,-1.400960,2.778457,-0.693744,8802.126953,1068.208252,299.091705,40.638481,60.505280,0.001344,0.000744,tani
-915.864563,17.808178,1.670563,-15.568196,-5.992626,2.357890,2.242795,1.966891,9503.991211,943.396240,433.231812,42.427746,61.851727,0.001151,0.000551,tani
-916.683777,23.229147,10.024356,-13.186913,-11.245665,1.938927,6.175167,0.633675,8463.110352,996.139587,349.754517,87.884499,43.174366,0.001055,0.000657,tani
-948.447937,14.945448,3.535188,-14.230194,-7.534006,1.304402,-0.954635,4.716474,7915.356445,775.215881,425.323242,55.449448,49.529892,0.001043,0.000772,tani
-906.649597,11.618424,1.840709,-13.982120,-9.050013,-2.293821,0.356122,6.216997,11530.234375,1008.898743,372.396667,67.383072,46.480412,0.001438,0.001940,tani
-914.025635,14.021653,3.381668,-12.774576,-7.680705,-1.060415,0.736993,6.307979,8558.833984,878.576782,226.848953,91.647217,69.195015,0.001121,0.000578,tani
-905.049805,4.626929,1.894727,-9.145168,-8.427460,-3.750459,-0.075209,5.692691,9361.724609,1038.471680,469.914276,68.548317,53.349739,0.001422,0.002475,tani
-922.160828,10.982551,4.229763,-10.380731,-8.225843,-5.557242,-5.200029,5.364906,10307.665039,1090.892700,241.534714,60.154999,47.752686,0.001779,0.002182,tani
-913.528320,24.700130,9.456867,-12.729773,-5.088722,6.217841,5.486821,4.371771,8191.625977,1265.955688,307.562683,38.089855,52.804718,0.001429,0.001056,tani
-897.078125,19.271658,5.413396,-12.886891,-8.927485,2.922196,4.550501,3.873501,8858.130859,1218.806152,367.184753,50.889057,35.166348,0.001332,0.000664,tani
-925.522827,21.668470,5.546469,-11.593192,-9.133333,0.460675,3.184752,-0.798231,8057.869141,960.010193,447.627197,40.722965,56.837116,0.001327,0.000385,tani
-894.012817,24.366650,9.548861,-12.406025,-10.159145,0.912444,7.772252,2.868958,8033.061035,1378.048218,393.652435,41.903618,45.486694,0.001384,0.000745,tani
-924.124146,22.298590,8.629041,-13.349085,-11.481038,1.257495,3.212820,2.129819,7162.646484,919.938110,313.195496,45.290585,35.238007,0.001094,0.000423,tani
-935.758240,18.292421,3.575170,-13.384364,-5.218757,1.403273,0.027635,1.704357,8107.408203,937.143555,379.720825,35.109051,43.334671,0.001387,0.000471,tani
-926.620605,13.798552,-2.998672,-16.555338,-10.839214,-2.079501,0.505167,0.852069,10582.446289,1002.700317,243.794968,79.108284,62.895046,0.001288,0.001397,tani
-908.118835,17.528814,4.888424,-13.678844,-5.649404,5.891830,6.132841,0.550781,8174.632324,950.593933,353.130249,79.146919,69.884224,0.001134,0.000456,tani
-902.482178,15.717092,5.981552,-15.808801,-12.669229,0.505111,3.106692,1.068168,9139.746094,1348.314819,440.337799,59.244850,48.299675,0.001535,0.000555,tani
-862.439758,26.432802,9.477486,-12.612199,-5.318679,4.536158,5.352243,0.883858,8135.595215,1454.168701,391.246765,50.820839,73.898743,0.001281,0.000238,tani
-960.607788,4.193309,7.007323,-4.281744,-10.279171,-4.507154,-0.871841,3.437769,3129.990967,367.319183,141.520554,19.824320,33.848358,0.000452,0.000334,tani
-957.984070,13.408384,11.757165,-2.330331,-4.926002,2.958933,-3.289777,1.861684,4033.203857,284.858154,69.226433,35.171982,65.114548,0.000723,0.000618,tani
-952.338928,9.759458,10.632127,1.460758,-2.747382,2.704398,4.965913,3.532083,5641.135742,888.049561,364.444641,34.538296,30.015966,0.000562,0.000455,tani
-964.616760,6.292346,8.557060,-5.656841,-9.019063,-1.683973,-3.011611,2.245054,4156.677734,351.953400,106.186234,68.138504,49.255241,0.000416,0.000474,tani
-925.138428,11.087398,14.379210,2.506204,-3.070443,6.376498,3.518293,3.146578,5656.926270,747.388733,179.919891,40.282890,51.249065,0.001177,0.000788,tani
-955.813538,11.655315,10.169725,-3.821054,-7.737320,2.185191,0.758876,2.558582,3405.743652,300.616608,119.783554,50.471779,32.276253,0.000665,0.000382,tani
-946.450439,13.719253,8.106482,-1.485127,0.040239,7.344980,0.395980,5.767426,3953.887451,519.193787,189.337646,37.889969,50.974678,0.000855,0.000479,tani
-949.063538,10.499648,10.234772,-1.792379,-2.607178,6.337044,2.600788,3.521236,4009.008789,587.197693,294.679596,51.884010,50.745529,0.000878,0.000569,tani
-930.785706,19.030527,15.501060,1.779609,1.028170,7.478099,1.659638,3.703434,3449.923828,647.714233,196.803574,44.042732,38.274643,0.000993,0.000673,tani
-917.508667,16.928816,20.155291,7.504901,4.673996,9.787712,3.320448,3.932991,4424.901367,665.240479,243.065231,38.826790,31.939798,0.001085,0.000503,tani
-964.802734,6.749503,4.866926,-11.685925,-11.913005,1.739421,0.340136,4.508076,3406.690430,258.310760,111.557198,44.209820,40.963108,0.000367,0.000270,tani
-948.103333,7.356838,3.264842,-5.808336,-7.808235,-0.307474,-2.605632,5.469100,5238.418945,306.493469,172.620804,55.090046,70.099319,0.000641,0.000740,tani
-919.342834,10.424817,14.524465,3.663823,-2.695111,2.490944,5.842381,2.168637,6567.330078,842.477112,352.264709,37.061028,52.865303,0.001321,0.000644,tani
-963.076782,4.945077,4.962349,-5.412903,-11.538833,-3.135942,-3.334472,-0.860145,3797.705811,483.873657,154.519455,60.525650,43.905930,0.000758,0.000634,tani
-902.323547,12.264539,16.224529,3.762089,-0.368584,7.735723,4.599036,2.120057,7700.180176,1128.145508,219.306534,38.027401,34.447395,0.001789,0.001733,tani
-966.496277,10.783677,8.109436,-8.395483,-14.121345,-1.504188,-0.508230,-0.376671,3243.393066,297.074310,110.655144,41.109165,56.548996,0.000691,0.000611,tani
-924.637695,7.038756,8.369271,-0.589949,-5.266037,2.987876,1.382878,2.414810,6497.990723,433.612427,167.322205,61.393471,42.935181,0.001033,0.001215,tani
-893.731567,12.105582,17.434916,0.561347,-3.055042,5.979935,6.611654,5.952700,8510.652344,1179.209351,203.765244,55.297527,37.035477,0.002087,0.004452,tani
-887.606873,10.755629,21.592932,3.766180,-2.135865,6.443276,4.368385,1.702412,7152.752441,791.182007,319.362579,75.067375,41.831177,0.001194,0.000596,tani
-914.054688,13.358699,11.354043,4.268410,0.612368,3.298500,4.767344,0.887509,5544.213379,1089.014771,276.548828,51.293404,38.212944,0.001416,0.001486,tani
-896.415955,6.746300,11.414332,2.395178,-1.196761,5.985510,5.152786,-0.923055,6792.000488,678.517212,204.185501,36.278202,37.665005,0.001023,0.001013,tani
-917.893311,12.792129,14.249831,4.504173,1.836694,6.805061,5.195255,1.155865,4106.156738,469.932556,301.186951,43.234291,33.805515,0.000554,0.000339,tani
-893.120911,4.848756,13.303585,6.799797,-4.250018,4.876738,6.128101,1.587062,6764.967773,878.253357,392.845673,78.327614,60.071270,0.001403,0.000599,tani
-916.657715,15.368039,20.280735,4.558490,0.559089,2.769619,5.143884,6.828182,7895.594238,779.163330,127.526108,44.477249,34.537739,0.001408,0.000732,tani
-934.105408,1.541551,9.007821,-0.816204,-6.511921,-1.583730,-1.822506,3.224107,6155.692383,754.902405,243.068069,51.354214,47.945953,0.000912,0.000414,tani
-934.073547,5.548157,8.893780,-3.951912,-5.109506,0.125794,-1.950185,0.416915,5855.432129,842.589294,289.668274,61.261341,43.975044,0.001284,0.001555,tani
-908.578430,10.128092,11.893058,3.345400,0.359960,5.608914,2.737153,1.332649,6908.748047,772.747253,246.556046,42.854813,35.483414,0.000955,0.000469,tani
-884.356873,13.575543,21.535606,7.791315,-0.141477,0.308854,2.601432,2.929920,7150.704102,934.409912,257.239960,51.275875,42.685146,0.001317,0.000699,tani
-892.001160,11.119476,17.036461,7.949721,2.927865,4.372361,-1.258574,0.512140,5936.041016,722.726746,202.478668,47.326645,42.742764,0.001172,0.000558,tani
-889.972717,7.169080,17.709166,4.491493,-5.442216,0.751062,0.537044,3.911948,6280.868164,831.863831,329.279541,48.637306,43.799210,0.001122,0.000349,tani
-951.991272,19.410198,11.714953,-6.719612,-10.440326,-1.406766,2.061543,-1.696421,6015.133301,683.722351,346.707275,53.640755,47.600800,0.000762,0.000338,tani
-887.050293,29.222261,14.082461,-13.104585,-10.175826,2.485551,5.909500,2.304724,8664.636719,1207.622192,356.850220,47.323593,48.206669,0.001382,0.000446,tani
-904.726685,28.606298,15.175945,-13.990375,-11.401617,0.584715,4.166197,-0.193823,8346.602539,966.949280,243.645676,55.450039,58.654812,0.001237,0.000438,tani
-873.671692,26.047892,16.933155,-13.693498,-13.832372,3.723791,9.232236,1.052405,4916.916016,995.823669,327.372345,64.466644,79.843140,0.000958,0.000486,tani
-859.874084,28.372673,16.357876,-14.978785,-16.701660,3.868043,9.320225,1.611082,6068.967285,1098.658569,283.864136,64.976959,41.840492,0.001008,0.000344,tani
-863.149841,30.970905,17.247128,-11.486377,-10.956280,5.334476,8.902225,0.850560,7643.027344,1308.031982,357.073608,52.819237,51.164074,0.001080,0.000332,tani
-861.310791,27.033770,13.378737,-13.658216,-9.921811,3.833892,5.194923,3.178691,6671.563477,1255.522339,345.884857,55.438606,26.621065,0.001044,0.000186,tani
-853.304565,27.920547,9.805992,-13.706748,-8.525867,4.184195,7.014906,4.331535,3529.115723,1044.157349,279.111511,54.975132,48.319458,0.000912,0.000318,tani
-863.590942,28.435883,14.047588,-10.618059,-7.922539,5.406489,7.154046,6.207745,4607.625977,880.292786,291.288391,42.587597,46.438313,0.000720,0.000209,tani
-881.994690,29.378447,12.962106,-12.635657,-6.809762,3.009991,3.445501,2.079014,8643.421875,1194.645874,316.996979,69.449127,27.854782,0.001319,0.000162,tani
-864.524963,28.959013,12.250376,-8.130835,-6.773661,3.962861,6.677653,3.120365,8475.342773,1130.612793,223.557190,56.067089,50.472244,0.000997,0.000831,tani
-884.400330,22.022648,12.064406,-13.128096,-9.485545,1.311783,3.881724,2.342282,8102.458496,1076.112183,236.458023,52.536831,48.270031,0.001187,0.000470,tani
-885.774353,30.307070,18.779707,-6.698174,-4.358405,5.183518,1.051408,1.404185,9855.068359,1366.850830,209.929962,58.685135,43.963043,0.001349,0.000763,tani
